0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-1.2701827,-0.8060429,1.2904984,0.20146981,-0.84690887,-0.34295672,0.6115936,3.0186286,-1.2601953,-3.369238,0.89386076,0.56411946,0.26038992,5.8251386,1.0309062,-3.1848974,0.25951618,-1.4539999,-1.1478727,0.863952,-1.599117,0.43078312,-2.6236506,3.1789155,1.5185047,-0.8568298,0.05760338,-4.087,2.2105994,-1.1733925,-3.0145304,2.0590312
-0.35099903,-1.1229478,2.119814,0.10079636,1.0445774,-1.4179268,-0.57273686,1.5831429,-0.047839865,-0.7137638,0.14038074,2.0087974,-0.010479972,4.8336377,-0.59403884,-1.4011232,0.61162925,-1.463002,0.29879802,2.1902525,0.29552424,-1.5269663,-3.6709602,-0.47109166,0.44616893,-0.3230401,1.9139735,-2.3283875,0.6138188,-0.39825508,-3.6841567,1.9200004
0.71985745,-2.6047773,0.3378525,-0.2705003,1.481142,0.26319712,-1.7903993,0.8231104,0.038658217,-1.3223351,2.3343148,2.0033164,-0.32255146,-0.31167302,-0.032900035,-0.18353534,-0.34761828,-1.5378294,-0.22923623,-0.6801965,-0.3935373,-0.95323646,-1.6190395,1.7715404,0.33094943,0.70045197,0.5341408,-0.43105626,1.1617965,-0.69290596,0.4873225,0.63137376
0.8063508,-0.55098987,0.013599336,-0.41051048,1.7745063,-2.1775613,-0.2796901,-1.975327,-2.1993132,-0.8392624,-0.61768585,-0.5453719,-2.666844,0.57186055,0.050746948,-1.4051275,-1.1421902,-1.3564825,0.25498766,-1.0468568,-1.4802182,-0.15323928,-0.4796283,1.2661729,0.34231746,0.8943463,1.9067725,-0.86974585,-1.0665578,0.4011239,-0.93382347,2.0819268
1.9198,-0.1869403,-1.1760868,-0.1868027,1.9462104,-3.5245678,-1.2631586,-3.0089571,-2.807808,-1.6299837,-0.71744347,-0.32825866,-3.781366,0.17109236,0.37777752,-1.9068211,-1.4002914,-1.7680069,0.15776506,-1.2651333,-1.5270114,0.1576168,-1.1012605,1.5274876,-0.07417018,1.2587053,3.0472875,-1.7870415,-2.1766975,0.4645773,-1.1482644,2.5973997
-1.3357991,-2.2230527,1.406131,-1.2834556,0.33834854,-1.1323942,1.1952931,1.0676324,-1.6011276,-2.0171397,1.6827096,1.0313764,-0.47376215,4.5617275,0.112047225,-2.5290625,-2.1364846,-0.4933321,-1.3732295,2.0475826,-1.4928308,-2.4259005,-3.2824469,2.7284772,1.8790236,-0.9550717,2.532962,-2.9816825,2.5021863,-0.66202545,-2.4857883,2.919384
-0.27687442,-1.0898173,1.051789,0.21623881,2.105079,-0.8811825,0.3665674,1.1984482,-1.5297946,-1.6520436,0.23000106,1.7682406,-0.8454966,4.6165986,-0.18283416,-1.7561294,1.2577419,-1.3373132,-0.54752326,1.4391326,-0.28105783,-1.9800769,-1.7198011,1.1466023,1.7515018,-0.3379475,2.5423443,-3.5574555,0.66143155,0.14634006,-3.5436509,2.8713083
-0.9163651,-1.6634895,2.2280703,-0.9864087,0.38558203,-0.85942954,0.9088335,2.415474,-1.0544621,-0.6793085,1.5539796,1.9631374,-0.33456865,5.559946,-2.9581478,-1.8285009,-0.52780765,-1.8050834,0.39959073,1.0887965,-3.4564025,-1.2617455,-2.1491203,2.2590144,2.0092785,0.76451147,3.5312338,-2.6605024,1.5158287,0.28858742,-3.1872895,2.9764438
-0.4980364,-2.0327067,-0.6301701,-0.7977091,-0.24599215,-1.4525355,0.50384825,0.92830014,-1.8155463,-2.0099015,1.6936082,2.7660778,-0.7571063,2.4392257,0.5981611,-1.6753906,-1.1269705,-0.97534084,-1.393376,2.5198972,-1.6724045,-2.206342,-2.8315115,2.0663276,1.5524083,0.556616,3.446426,-2.776422,1.1616462,-1.8950715,-2.1354117,1.2801349
-0.84646857,-1.6231487,1.921462,-0.49222225,1.292639,-1.0101683,0.04164731,-0.049821988,-0.51663435,-0.69230556,0.16423726,0.24077903,-0.36469778,3.052309,-0.36315143,-1.1687834,-1.2022738,-0.7383894,0.08643888,0.7153219,-0.36819443,-1.6146979,-2.2674727,0.81699586,0.20053351,-0.43733743,0.69543195,-0.54812884,1.0027349,-0.46306652,-1.5936944,1.8940413
-1.2746258,-1.5016003,0.46900427,0.5544826,-0.06814863,-0.91123474,0.06097792,0.58790576,-1.064571,-0.959242,0.13155545,1.5067586,-0.798811,2.9094343,0.3990324,-1.0813965,-0.5016469,-0.29384446,-1.3562381,1.2926112,0.039405607,-1.6635866,-2.2503133,1.3816227,1.0824094,-1.5857625,2.5237634,-1.9087999,1.439138,-0.8432329,-1.7949791,1.3796614
-0.5550825,-2.152401,1.3704945,0.43688792,1.7309773,-1.0030841,-0.86523104,2.806243,0.15468928,-1.9032748,0.14328267,1.5711063,0.87052464,4.61251,-1.1156379,-2.4787223,-1.4022723,-0.8950966,-0.6341251,0.92037684,0.7379817,-3.1085174,-3.7341225,1.9599056,0.56910926,-1.760064,2.2014563,-2.1294634,2.1193,-0.20260395,-3.0925064,2.909567
-1.3209504,-2.6289315,1.4233953,-0.66049594,1.2506263,-0.86863655,-0.20125917,0.92631525,-1.1488507,-0.7628411,0.98663664,2.0074904,-1.0254709,3.11639,-1.0477155,-0.53360057,-0.42573196,-1.5578587,-0.06717198,1.1589363,-0.47184634,-2.5265837,-2.7695606,1.4688591,1.6624686,0.65870726,1.9612529,-1.713178,1.0536367,-0.7461208,-2.5420978,1.9413992
